NumC50Attributes,NumEventTypes,NumValues,NumConstraints,NumAttributes,NumEventConstraints,NumNegations,NumAggregates,NumParameters,Window,NumErrors,OriginalPrecision_Rule1,OriginalRecall_Rule1,OriginalF1_Rule1,MissClassificationCost_Rule1,FinalPrecision_Rule1,FinalRecall_Rule1,FinalF1_Rule1,OriginalPrecision_Rule2,OriginalRecall_Rule2,OriginalF1_Rule2,MissClassificationCost_Rule2,FinalPrecision_Rule2,FinalRecall_Rule2,FinalF1_Rule2,OriginalPrecision_Rule3,OriginalRecall_Rule3,OriginalF1_Rule3,MissClassificationCost_Rule3,FinalPrecision_Rule3,FinalRecall_Rule3,FinalF1_Rule3,OriginalPrecision_Rule4,OriginalRecall_Rule4,OriginalF1_Rule4,MissClassificationCost_Rule4,FinalPrecision_Rule4,FinalRecall_Rule4,FinalF1_Rule4,OriginalPrecision_Rule5,OriginalRecall_Rule5,OriginalF1_Rule5,MissClassificationCost_Rule5,FinalPrecision_Rule5,FinalRecall_Rule5,FinalF1_Rule5,SystemPrecisionFinal,SystemRecallFinal,SystemF1Final,SystemPrecisionOriginal,SystemRecallOriginal,SystemF1Original
135,15,50,1,2,3,0,0,0,10,17847,0.759645937358148,0.9715529753265603,0.8526302381862183,18.66666603088379,0.8397860417727967,0.9570391872278665,0.8945868945868946,0.6670356022874009,0.9720430107526882,0.7911607045181053,8.0,0.7291877658497063,0.967741935483871,0.8316968926879982,0.7150070692789335,0.9941027801179444,0.831766917293233,20.0,0.8298521473832434,0.99297950014041,0.9041165942214268,0.8201581027667985,0.9810874704491725,0.8934337997847148,20.0,0.9029605263157895,0.973404255319149,0.9368600682593856,0.7278811964024263,0.9769792251544076,0.8342322905429701,17.33333396911621,0.8233009708737864,0.9522740033688939,0.8831033585003905,0.9349106496180459,0.9938838660939551,0.9634956998535322,0.7329605625450079,0.9791195110909914,0.8383439521306232
135,15,50,1,2,3,0,0,0,10,16454,0.8245700245700246,0.9847417840375586,0.897566194169564,20.0,0.8913978494623656,0.9730046948356808,0.9304152637485971,0.7868172389951602,0.9835782195332757,0.8742637644046095,20.0,0.8973483854029929,0.9847306251800634,0.939010989010989,0.8607270865335381,0.9908635425876805,0.921222085217153,20.0,0.9440854172520371,0.9902740937223696,0.9666283084004602,0.7650055370985603,0.9790249433106576,0.8588835011811513,14.0,0.8914285714285715,0.9727891156462585,0.9303334236920575,0.7758698599186624,1.0,0.8737913486005089,16.66666603088379,0.90463645943098,1.0,0.9499308437067774,0.950260203180412,0.9967267786561265,0.9729390078486383,0.8007150922092585,0.9875826853893467,0.8843855546895297
135,15,50,1,2,3,0,0,0,10,18873,0.6755173045229811,0.9738648363252376,0.7977078603092227,14.0,0.7880145020260183,0.9754487856388595,0.8717706735873538,0.6700404858299596,0.9766630901287554,0.7948046278105217,13.333333015441895,0.7735930735930736,0.9586909871244635,0.8562529947292765,0.7625491051942384,0.9836711711711712,0.8591099090238505,20.0,0.9080157687253614,0.9726914414414415,0.939241538670654,0.649616794401866,0.9989751473225724,0.7872791519434629,20.0,0.8744113029827315,0.9989751473225724,0.9325520210475963,0.787258777028598,0.9732681805116413,0.8704370179948586,20.0,0.903520558989519,0.9663696464501293,0.9338888888888889,0.9401167841567726,0.9960298380338769,0.9672659679018824,0.7024437548487199,0.9815176151761518,0.8188559801040017
135,15,50,1,2,3,0,0,0,10,19402,0.7038862559241706,0.9854033970276008,0.8211876589627336,15.333333015441895,0.8475428571428572,0.9840764331210191,0.9107208645462359,0.6648267986296156,0.9468690702087287,0.781169629878117,11.333333015441895,0.7282954786669497,0.930062347519653,0.8169047619047618,0.7388479861411866,0.9743003997715591,0.8403940886699507,20.0,0.8588443993917891,0.9677327241576242,0.9100429645542428,0.7146760343481655,0.9865301724137931,0.8288818469895881,11.333333015441895,0.8104648551538289,0.9722521551724138,0.8840171463563992,0.692177191328935,0.9592476489028213,0.8041169385744006,10.0,0.7885577550576462,0.946969696969697,0.8605341246290801,0.9096640170804541,0.9919925746468238,0.9490461677390225,0.7019080387863622,0.9704308340991405,0.8146114577424843
135,15,50,1,2,3,0,0,0,10,16896,0.7649647887323944,0.9877806194941745,0.8622100954979536,20.0,0.8824423612870534,0.989769820971867,0.9330297347977498,0.8414174415682332,0.986446670595168,0.9081784890817849,19.33333396911621,0.8915081703723546,0.9805539186800236,0.9339132874982461,0.7361348122866894,0.9718389186144748,0.8377230246389125,14.666666984558105,0.8236424795771263,0.965361869895804,0.8888888888888888,0.688017272400144,0.9947970863683663,0.8134439480961497,14.0,0.8406339423288576,0.9934963579604579,0.91069512340527,0.7513416815742398,0.967463288223438,0.8458149779735683,20.0,0.8738404452690167,0.9493233515692485,0.9100193210046923,0.93179868647367,0.9952030595177689,0.9624577720931183,0.7512155242889721,0.9818907822957089,0.8512017941592317
135,15,50,1,2,3,0,0,0,10,23002,0.794961511546536,0.9889727219965178,0.8814173024699341,15.333333015441895,0.8755197505197505,0.977655252466628,0.9237729640800657,0.8111493123772102,0.9789567279193835,0.887187751813054,20.0,0.8751653001851362,0.9807350326022525,0.9249475890985325,0.8165269461077844,0.9947475926466297,0.8968692449355433,19.33333396911621,0.926530612244898,0.9935803910125475,0.9588848211771333,0.8177681992337165,0.9898550724637681,0.8956202465250459,13.333333015441895,0.8535480624056366,0.9831884057971014,0.9137931034482758,0.5897910877842956,0.9738317757009346,0.7346494039225742,20.0,0.8369816693361808,0.7991503823279524,0.8176286509040334,0.9356458733745607,0.9925059926467452,0.9632375464653238,0.7290271313429447,0.9838627310795629,0.8374883175030972
135,15,50,1,2,3,0,0,0,10,18857,0.8359296482412061,0.9866548042704626,0.9050598476605006,20.0,0.9134270747173973,0.982502965599051,0.9467066723817688,0.8147438966012446,0.9950306927798889,0.895907356231083,19.33333396911621,0.9206477732793522,0.997076878105817,0.9573393207970811,0.6228915662650603,0.9897104570471404,0.764580830021259,9.333333015441895,0.8022173826964958,0.9696099545345777,0.8780065005417119,0.8450321304992585,0.9924528301886792,0.9128287278067014,20.0,0.9429123000551572,0.9924528301886792,0.9670485079903832,0.7971687166395915,0.9825514874141876,0.880204996796925,19.33333396911621,0.892203035060178,0.9754004576659039,0.9319486198414867,0.9386910343925152,0.9966101851894731,0.9667839157603446,0.7653867749319743,0.989281527382348,0.8630497248331954
135,15,50,1,2,3,0,0,0,10,17494,0.7337314662273476,0.9740295243302352,0.83697439511393,20.0,0.8498122653316645,0.9281027884089667,0.8872337645367829,0.7847955902618282,0.9735042735042735,0.8690233977619531,14.666666984558105,0.8673753480131612,0.9763532763532764,0.9186436134566411,0.8078366963866729,0.9865329512893983,0.8882868937048504,13.333333015441895,0.9149333333333334,0.9830945558739255,0.9477900552486188,0.865438020701843,0.9944879605454018,0.92548596112311,16.0,0.9281648143128219,0.993327531186539,0.9596412556053812,0.6951048951048951,0.9947460595446584,0.8183595760008233,16.0,0.8216666666666667,0.9867400550412809,0.896669319086052,0.9429969396202896,0.9961676411339851,0.9688533363916126,0.7699650153327863,0.9848083084742018,0.8642346382256697
135,15,50,1,2,3,0,0,0,10,18228,0.8081171950048031,0.9873826291079812,0.8888008452192288,15.333333015441895,0.8906666666666667,0.9800469483568075,0.9332215702710254,0.8738903394255875,0.9861520329994107,0.9266334440753046,20.0,0.9371859296482412,0.9890984089569829,0.9624426605504587,0.6964150943396227,0.9649673202614379,0.808986301369863,10.666666984558105,0.7918571739603745,0.9508496732026144,0.8641007365169874,0.8041676533270187,0.9883585564610011,0.8867998433215823,20.0,0.8950845665961945,0.9857392316647264,0.9382271468144046,0.6841186736474695,0.9841004184100418,0.8071379547014413,8.666666984558105,0.770267285177822,0.9726638772663877,0.8597140039447732,0.9353340933220476,0.9954438236473363,0.9644532787133357,0.7641792361294876,0.9818109700815957,0.8594315758146918
135,15,50,1,2,3,0,0,0,10,33814,0.5615273775216139,0.8761241007194245,0.684404636459431,10.666666984558105,0.6533742331288344,0.8619604316546763,0.7433113609926328,0.56078860898138,0.8848945731075009,0.6865111289890051,20.0,0.7853889278206027,0.7748012443829935,0.7800591613015486,0.622976501305483,0.9141762452107279,0.7409937888198757,3.3333332538604736,0.6361046822147054,0.9126436781609195,0.7496852706672261,0.6855370298565335,0.9574871378283238,0.799005762060784,8.0,0.806141154903758,0.9526130517194693,0.8732778949981383,0.6267618524620172,0.9155080213903743,0.7441051830924699,10.666666984558105,0.7434343434343434,0.8855614973262033,0.8082977425259305,0.8882592269689044,0.979882984691833,0.9318242445028772,0.6029103465285486,0.9061254749328144,0.7240549446480803
135,15,50,1,2,3,0,0,0,10,16254,0.8930801248699272,1.0,0.9435206815995603,20.0,0.9589385474860335,1.0,0.9790389277056895,0.8268994344725842,0.9859278803869833,0.8994383525006686,20.0,0.9008840075006697,0.9859278803869833,0.9414893617021276,0.8373313343328336,0.9902482269503546,0.9073923639317627,8.0,0.9086225596529284,0.9902482269503546,0.9476809954751131,0.8252450980392156,0.995270469997044,0.9023181026396891,20.0,0.903737563861253,0.9934968962459355,0.9464939453675022,0.811618455653837,0.9912408759124087,0.8924815983175605,20.0,0.9121530584748047,0.9883211678832117,0.9487107623318386,0.9248839537635387,0.9894402710768586,0.9560736034698913,0.8380749405233942,0.9925451984033811,0.9087928625174676
